idx,label,x,y,timestamp
0,right_curly_brace,101,168,119329078
1,right_curly_brace,99,166,119329113
2,right_curly_brace,101,165,119329157
3,right_curly_brace,104,165,119329169
4,right_curly_brace,106,165,119329181
5,right_curly_brace,108,165,119329189
6,right_curly_brace,111,165,119329197
7,right_curly_brace,113,165,119329205
8,right_curly_brace,116,165,119329213
9,right_curly_brace,118,166,119329221
10,right_curly_brace,120,165,119329229
11,right_curly_brace,122,166,119329237
12,right_curly_brace,124,167,119329245
13,right_curly_brace,127,168,119329258
14,right_curly_brace,129,169,119329270
15,right_curly_brace,131,171,119329283
16,right_curly_brace,133,173,119329300
17,right_curly_brace,133,175,119329308
18,right_curly_brace,133,177,119329320
19,right_curly_brace,134,180,119329332
20,right_curly_brace,134,182,119329349
21,right_curly_brace,133,185,119329358
22,right_curly_brace,133,187,119329369
23,right_curly_brace,132,189,119329381
24,right_curly_brace,131,191,119329391
25,right_curly_brace,129,193,119329406
26,right_curly_brace,127,195,119329418
27,right_curly_brace,124,197,119329430
28,right_curly_brace,123,200,119329442
29,right_curly_brace,121,201,119329453
30,right_curly_brace,118,202,119329464
31,right_curly_brace,117,205,119329475
32,right_curly_brace,115,207,119329486
33,right_curly_brace,114,209,119329503
34,right_curly_brace,113,211,119329515
35,right_curly_brace,114,214,119329540
36,right_curly_brace,114,216,119329552
37,right_curly_brace,116,218,119329565
38,right_curly_brace,117,220,119329580
39,right_curly_brace,120,222,119329600
40,right_curly_brace,121,224,119329613
41,right_curly_brace,122,226,119329626
42,right_curly_brace,126,226,119329640
43,right_curly_brace,129,227,119329654
44,right_curly_brace,131,226,119329668
45,right_curly_brace,133,227,119329682
46,right_curly_brace,134,229,119329696
47,right_curly_brace,136,229,119329711
48,right_curly_brace,138,229,119329726
49,right_curly_brace,139,231,119329769
50,right_curly_brace,136,232,119329825
51,right_curly_brace,134,231,119329853
52,right_curly_brace,132,230,119329874
53,right_curly_brace,131,228,119329894
54,right_curly_brace,129,229,119329915
55,right_curly_brace,128,226,119329931
56,right_curly_brace,125,226,119329951
57,right_curly_brace,123,226,119329971
58,right_curly_brace,121,225,119329988
59,right_curly_brace,119,225,119330005
60,right_curly_brace,117,225,119330023
61,right_curly_brace,114,226,119330041
62,right_curly_brace,112,227,119330059
63,right_curly_brace,110,230,119330079
64,right_curly_brace,108,231,119330098
65,right_curly_brace,106,232,119330127
66,right_curly_brace,106,234,119330148
67,right_curly_brace,105,236,119330167
68,right_curly_brace,104,238,119330185
69,right_curly_brace,104,240,119330221
70,right_curly_brace,105,243,119330241
71,right_curly_brace,105,245,119330263
72,right_curly_brace,107,247,119330282
73,right_curly_brace,109,248,119330307
74,right_curly_brace,111,250,119330328
75,right_curly_brace,112,252,119330353
76,right_curly_brace,113,255,119330373
77,right_curly_brace,113,257,119330394
78,right_curly_brace,113,260,119330415
79,right_curly_brace,112,262,119330437
80,right_curly_brace,110,264,119330459
81,right_curly_brace,106,269,119330482
82,right_curly_brace,103,273,119330504
83,right_curly_brace,98,275,119330527
84,right_curly_brace,93,278,119330549
85,right_curly_brace,89,278,119330572
86,right_curly_brace,86,279,119330573
87,right_curly_brace,80,278,119330598
88,right_curly_brace,75,274,119330622
89,right_curly_brace,72,272,119330646
90,right_curly_brace,69,268,119330672
